label,R1,countsOFF_R1,countsON_R1,R2,countsOFF_R2,countsON_R2,Avg,Standard Error
CoV_A0A6B9WIQ1|PRO_0000449632_010,-0.5421238622566968,853.0,1667.0,-0.15265428955124838,1045.0,1459.0,-0.3473890759039726,0.1947347863527242
CoV_A0A6B9WIQ1|PRO_0000449632_011,-0.4234843111435204,5.0,9.0,,,,-0.4234843111435204,
CoV_A0A6B9WIQ1|PRO_0000449632_012,-2.5754874045885705,5.0,40.0,-1.0862148478804463,6.0,16.0,-1.8308511262345084,0.7446362783540621
CoV_A0A6B9WIQ1|PRO_0000449632_013,-1.0900605774183287,7.0,20.0,-0.9931054434889652,8.0,20.0,-1.041583010453647,0.048477566964681744
CoV_A0A6B9WIQ1|PRO_0000449632_014,-1.7599119757259976,11.0,50.0,-1.2561398493227591,12.0,36.0,-1.5080259125243782,0.2518860632016192
CoV_A0A6B9WIQ1|PRO_0000449632_015,-0.25355930970120805,5.0,8.0,-0.15660417577184435,5.0,7.0,-0.20508174273652618,0.04847756696468184
CoV_A0A6B9WIQ1|PRO_0000449632_019,-0.7129909283385053,5.0,11.0,-0.15660417577184435,5.0,7.0,-0.43479755205517484,0.27819337628333046
CoV_A0A6B9WIQ1|PRO_0000449632_023,-0.5754874045885704,5.0,10.0,,,,-0.5754874045885704,
CoV_A0A6B9WIQ1|PRO_0000449632_025,-1.0845010520764278,13.0,37.0,0.8142494785686392,21.0,15.0,-0.1351257867538943,0.9493752653225335
CoV_A0A6B9WIQ1|PRO_0000449632_028,-1.611111314319292,10.0,41.0,0.9503110281446676,20.0,13.0,-0.33040014308731225,1.2807111712319796
CoV_A0A6B9WIQ1|PRO_0000449633_001,-0.2790944018083457,35.0,57.0,-0.061123866917615885,29.0,38.0,-0.1701091343629808,0.1089852674453649
CoV_A0A6B9WIQ1|PRO_0000449633_002,-0.3650676249181983,280.0,484.0,0.3045069908465265,353.0,359.0,-0.03028031703583589,0.3347873078823624
CoV_A0A6B9WIQ1|PRO_0000449633_003,-0.9520507560527784,57.0,148.0,-0.6327032007869668,57.0,111.0,-0.7923769784198726,0.1596737776329058
CoV_A0A6B9WIQ1|PRO_0000449633_004,0.0062868185015384406,678.0,906.0,-0.03287439011344262,551.0,708.0,-0.013293785805952089,0.019580604307490528
CoV_A0A6B9WIQ1|PRO_0000449633_005,-0.7667860568234499,67.0,153.0,-0.3202701867424743,88.0,138.0,-0.5435281217829622,0.22325793504048777
CoV_A0A6B9WIQ1|PRO_0000449633_006,-0.8803419861169912,34.0,84.0,-0.21174572996430532,44.0,64.0,-0.5460438580406483,0.3342981280763429
CoV_A0A6B9WIQ1|PRO_0000449633_007,-1.7681324825309659,7.0,32.0,-0.5456464665177436,12.0,22.0,-1.1568894745243548,0.6112430080066111
CoV_A0A6B9WIQ1|PRO_0000449633_008,-1.199978269496364,36.0,111.0,-0.7822086609903467,25.0,54.0,-0.9910934652433554,0.2088848042530087
CoV_A0A6B9WIQ1|PRO_0000449633_010,-1.1604499053097266,5.0,15.0,0.3288226513983973,5.0,5.0,-0.41581362695566465,0.7446362783540618
CoV_A0A6B9WIQ1|PRO_0000449633_011,-1.3410221509515474,5.0,17.0,-0.25613984932275885,6.0,9.0,-0.7985810001371532,0.5424411508143943
CoV_A0A6B9WIQ1|PRO_0000449633_014,-0.6702656293406704,81.0,173.0,-0.0013259502939333822,70.0,88.0,-0.33579578981730185,0.33446983952336845
CoV_A0A6B9WIQ1|PRO_0000449633_015,-1.3530949832521224,7.0,24.0,-0.22371837163038125,15.0,22.0,-0.7884066774412518,0.5646883058108706
CoV_A0A6B9WIQ1|PRO_0000449633_016,-0.5754874045885704,5.0,10.0,0.06578824556460351,5.0,6.0,-0.25484957951198345,0.32063782507658695
CoV_A0A6B9WIQ1|PRO_0000449633_017,-1.6947863329609147,29.0,126.0,-0.3492492537142402,35.0,56.0,-1.0220177933375774,0.6727685396233372
CoV_A0A6B9WIQ1|PRO_0000449633_018,-0.25355930970120805,5.0,8.0,,,,-0.25355930970120805,
CoV_A0A6B9WIQ1|PRO_0000449633_019,0.20212017407498167,6.0,7.0,-0.9931054434889652,6.0,15.0,-0.3954926347069918,0.5976128087819734
CoV_A0A6B9WIQ1|PRO_0000449633_020,-1.0609142317588125,5.0,14.0,0.3288226513983973,7.0,7.0,-0.3660457901802076,0.6948684415786047
CoV_A0A6B9WIQ1|PRO_0000449633_021,-0.4234843111435204,5.0,9.0,0.158897649956085,8.0,9.0,-0.13229333059371773,0.2911909805498027
CoV_A0A6B9WIQ1|PRO_0000449633_022,-2.1256844871490497,7.0,41.0,-0.9606839657965875,9.0,22.0,-1.5431842264728186,0.5825002606762311
CoV_A0A6B9WIQ1|PRO_0000449633_023,-1.275927122729663,12.0,39.0,-1.173677689130786,12.0,34.0,-1.2248024059302245,0.05112471679943841
CoV_K9N4V0_001,-0.25355930970120805,5.0,8.0,,,,-0.25355930970120805,
CoV_K9N4V0_002,-0.4454268640241976,29.0,53.0,0.7576659502022717,35.0,26.0,0.15611954308903703,0.6015464071132346
CoV_K9N4V0_003,-0.3986096425044911,143.0,253.0,0.14154408320581693,202.0,230.0,-0.12853277964933707,0.270076862855154
CoV_K9N4V0_004,-0.6778491222182481,34.0,73.0,-0.2443626815464052,41.0,61.0,-0.46110590188232664,0.21674322033592142
CoV_K9N4V7_001,-0.3288474370054452,35.0,59.0,0.6029976148373916,52.0,43.0,0.13707508891597317,0.46592252592141836
CoV_K9N4V7_002,-1.777121265758221,5.0,23.0,0.14825040575657658,15.0,17.0,-0.8144354300008222,0.9626858357573987
CoV_K9N4V7_003,-0.13660316335535894,61.0,90.0,0.38226191035985785,55.0,53.0,0.12282937350224946,0.25943253685760836
CoV_K9N4V7_004,-0.6666352926467659,23.0,49.0,-0.16594204035118054,22.0,31.0,-0.4162886664989732,0.2503466261477927
CoV_K9N4V7_006,-0.3884018519880752,74.0,130.0,-0.2702150345344814,68.0,103.0,-0.3293084432612783,0.05909340872679689
CoV_K9N4V7_007,-0.5910842596395889,46.0,93.0,-0.3551498551539247,61.0,98.0,-0.4731170573967568,0.11796720224283208
CoV_K9N4V7_008,-0.29118438200112523,369.0,606.0,-0.21365391679080314,425.0,619.0,-0.2524191493959642,0.03876523260516104
CoV_K9N4V7_009,0.29898171332757073,22.0,24.0,-0.6711773486016027,13.0,26.0,-0.186097817637016,0.4850795309645867
CoV_K9N4V7_010,0.037489472302182233,13.0,17.0,-0.8086808723515374,5.0,11.0,-0.3855957000246776,0.4230851723268598
CoV_K9N4V7_011,-0.16044990530972658,20.0,30.0,0.4543535334822564,36.0,33.0,0.1469518140862649,0.3074017193959915
CoV_K9N4V7_012,-0.3578959695159434,200.0,344.0,-0.7032385578339011,178.0,364.0,-0.5305672636749222,0.17267129415897886
CoV_K9N4V7_013,-0.2835981360825916,101.0,165.0,-0.11863632557282375,121.0,165.0,-0.20111723082770766,0.08248090525488393
CoV_K9N4V7_014,-0.6793882707008868,154.0,331.0,-0.06132367233873585,190.0,249.0,-0.3703559715198113,0.30903229918107544
CoV_K9N4V7_015,-1.275927122729663,40.0,130.0,-0.2732133626817002,56.0,85.0,-0.7745702427056815,0.5013568800239813
CoV_K9N4V7_016,-0.2647865651244621,160.0,258.0,-0.11938171181564565,129.0,176.0,-0.19208413847005387,0.07270242665440821
CoV_K9N4V7_017,-0.5993341465429382,30.0,61.0,-0.9580584963897641,25.0,61.0,-0.7786963214663511,0.179362174923413
CoV_K9N4V7_018,-0.9447212142542892,36.0,93.0,0.3288226513983973,75.0,75.0,-0.307949281427946,0.6367719328263433
CoV_K9N4V7_019,-0.9539990278423004,5.0,13.0,-0.15660417577184435,5.0,7.0,-0.5553016018070723,0.398697426035228
CoV_K9N4V7_020,-0.8028979006916428,41.0,96.0,0.5512150727348453,56.0,48.0,-0.12584141397839876,0.677056486713244
CoV_K9N4V7_021,-0.30131244114957595,52.0,86.0,-0.15180318950802307,43.0,60.0,-0.2265578153287995,0.07475462582077644
CoV_K9N4V7_022,-0.8623685523767318,25.0,61.0,0.12023602958697978,45.0,52.0,-0.37106626139487603,0.4913022909818558
CoV_K9N4V7_023,0.16147818957763566,5.0,6.0,0.3288226513983973,5.0,5.0,0.24515042048801647,0.08367223091038081
CoV_K9N4V7_024,-0.97920959063958,48.0,127.0,-0.3232540451812957,49.0,77.0,-0.6512318179104378,0.32797777272914214
CoV_K9N4V7_025,-1.897415499475933,5.0,25.0,0.08781455189460252,11.0,13.0,-0.9048004737906652,0.9926150256852676
CoV_K9N4V7_026,-1.253559309701208,35.0,112.0,0.08440392373195052,65.0,77.0,-0.5845776929846288,0.6689816167165793
CoV_K9N4V7_027,-0.0349190232258675,64.0,88.0,-0.453585913528976,50.0,86.0,-0.24425246837742173,0.20933344515155422
CoV_K9N4V7_028,0.4245125954114296,5.0,5.0,,,,0.4245125954114296,
CoV_K9N4V7_035,0.4245125954114296,5.0,5.0,,,,0.4245125954114296,
CoV_K9N5Q8_001,-0.5140868599244268,36.0,69.0,0.5214677293407931,32.0,28.0,0.0036904347081831435,0.51777729463261
CoV_K9N5Q8_002,-0.7645212289785874,25.0,57.0,0.5840797066404718,37.0,31.0,-0.0902207611690578,0.6743004678095297
CoV_K9N5Q8_003,-2.501486823144793,5.0,38.0,-0.8935697699380505,9.0,21.0,-1.6975282965414218,0.8039585266033713
CoV_K9N5Q8_004,-0.35309498325212235,14.0,24.0,-0.3232540451812957,7.0,11.0,-0.338174514216709,0.01492046903541333
CoV_K9N5Q8_005,-0.962510527697818,13.0,34.0,1.1913191276484627,20.0,11.0,0.11440429997532237,1.0769148276731404
CoV_K9N5Q8_006,-1.3069985686626686,53.0,176.0,-0.017627762623033717,70.0,89.0,-0.6623131656428511,0.6446854030198175
CoV_K9N5Q8_007,-0.14664410578469608,35.0,52.0,0.20106710420002485,54.0,59.0,0.027211499207664386,0.17385560499236047
CoV_K9N5Q8_008,-0.4956340968993558,65.0,123.0,0.6232700098636529,65.0,53.0,0.06381795648214855,0.5594520533815043
CoV_K9N5Q8_009,-0.78494077021752,32.0,74.0,0.4516793991839309,49.0,45.0,-0.16663068551679452,0.6183100847007253
CoV_K9N5Q8_010,-0.16044990530972658,10.0,15.0,0.3288226513983976,12.0,12.0,0.08418637304433552,0.2446362783540621
CoV_K9N5Q8_011,-0.6179226709089669,201.0,414.0,0.11561940151661018,270.0,313.0,-0.25115163469617835,0.3667710362127885
CoV_K9N5Q8_012,-0.6576731599438154,145.0,307.0,0.12613790147943554,179.0,206.0,-0.2657676292321899,0.3919055307116254
CoV_K9N5Q8_013,-0.2435056450372851,90.0,143.0,0.4311843690280753,73.0,68.0,0.09383936199539508,0.3373450070326802
CoV_K9N5Q8_014,-1.253559309701208,5.0,16.0,-0.3492492537142402,5.0,8.0,-0.8014042817077242,0.45215502799348395
CoV_K9N5Q8_015,-0.7414973560274996,41.0,92.0,-0.4577737104924094,40.0,69.0,-0.5996355332599544,0.14186182276754508
CoV_K9N5Q8_023,-0.21291732520386195,9.0,14.0,-1.1566041757718444,5.0,14.0,-0.6847607504878531,0.47184342528399115
CoV_K9N5Q8_025,-0.060914231758812165,5.0,7.0,,,,-0.060914231758812165,
CoV_K9N5Q8_026,-2.4630126753301576,10.0,74.0,-0.9760319301300234,17.0,42.0,-1.7195223027300905,0.743490372600067
CoV_K9N5Q8_027,-0.4499565225047115,24.0,44.0,0.5093948970402185,34.0,30.0,0.029719187267753466,0.479675709772465
CoV_K9N5Q8_028,-2.501486823144793,5.0,38.0,-1.6097768039374594,6.0,23.0,-2.055631813541126,0.44585500960366686
CoV_K9N5Q8_029,-0.9539990278423004,5.0,13.0,0.3288226513983973,5.0,5.0,-0.31258818822195156,0.6414108396203488
CoV_K9N5Q8_031,-0.07298706405938722,51.0,72.0,0.059636018583008474,39.0,47.0,-0.006675522738189374,0.06631154132119783
CoV_K9N5Q8_032,-0.7316066065058523,35.0,78.0,0.3672967992130334,38.0,37.0,-0.18215490364640946,0.5494517028594428
CoV_K9N5Q8_033,0.4245125954114296,5.0,5.0,,,,0.4245125954114296,
CoV_K9N5Q8_034,-0.25355930970120805,5.0,8.0,,,,-0.25355930970120805,
CoV_K9N5Q8_035,-1.359758713533133,9.0,31.0,-0.37161706674269496,8.0,13.0,-0.865687890137914,0.494070823395219
CoV_K9N5Q8_036,-1.3410221509515474,5.0,17.0,-0.6711773486016025,6.0,12.0,-1.006099749776575,0.33492240117497246
CoV_K9N5Q8_037,-0.5754874045885704,5.0,10.0,-0.15660417577184435,5.0,7.0,-0.3660457901802074,0.209441614408363
CoV_K9N5Q8_038,-0.7129909283385053,5.0,11.0,0.3288226513983973,5.0,5.0,-0.192084138470054,0.5209067898684513
CoV_K9N5Q8_042,-1.7129909283385052,5.0,22.0,-0.3086072692168944,9.0,14.0,-1.0107990987776998,0.7021918295608054
CoV_K9N5Q8_044,-0.060914231758812165,5.0,7.0,,,,-0.060914231758812165,
CoV_K9N5Q8_045,-0.25355930970120805,5.0,8.0,-0.15660417577184435,5.0,7.0,-0.20508174273652618,0.04847756696468184
CoV_K9N5Q8_048,-1.8385218104223644,5.0,24.0,-1.0496889718553326,5.0,13.0,-1.4441053911388484,0.39441641928351584
CoV_K9N5Q8_049,-0.4666352636513416,344.0,638.0,-0.18041252315951375,352.0,501.0,-0.3235238934054277,0.14311137024591392
CoV_K9N5Q8_050,-1.4379838808386356,11.0,40.0,-0.9342117544353964,15.0,36.0,-1.186097817637016,0.2518860632016196
CoV_K9N5Q8_051,-0.41808950102242104,387.0,694.0,-0.4448269136964711,365.0,624.0,-0.43145820735944607,0.013368706337025025
CoV_K9N5Q8_052,0.17569204879733685,85.0,101.0,0.1566416760157171,71.0,80.0,0.16616686240652698,0.009525186390809876
CoV_K9N5Q8_053,-0.09006057741832861,91.0,130.0,0.2646923139786819,88.0,92.0,0.08731586828017665,0.17737644569850525
CoV_K9N5Q8_054,-0.2381592164074626,259.0,410.0,0.2894292130983103,289.0,297.0,0.025634998345423862,0.26379421475288645
CoV_K9N5Q8_055,-1.5014868231447938,5.0,19.0,0.06578824556460351,5.0,6.0,-0.7178492887900951,0.7836375343546986
CoV_K9N5Q8_056,-0.4816653822320496,135.0,253.0,0.34385086063072906,193.0,191.0,-0.06890726080066026,0.41275812143138935
CoV_K9N5Q8_057,-0.16301926492185986,187.0,281.0,0.7060581179648567,226.0,174.0,0.2715194265214984,0.4345386914433583
CoV_K9N5Q8_058,1.000541971362578,322.0,216.0,1.4547596404633725,323.0,148.0,1.2276508059129752,0.22710883455039718
CoV_K9N5Q8_059,1.1444046762186943,112.0,68.0,1.950311028144668,120.0,39.0,1.547357852181681,0.40295317596298685
CoV_K9N5Q8_060,-0.5754874045885704,5.0,10.0,0.9808993479780904,11.0,7.0,0.20270597169476,0.7781933762833304
CoV_K9N5Q8_061,-0.4513970568639265,91.0,167.0,0.4119638866986433,125.0,118.0,-0.019716585082641597,0.4316804717812848
CoV_K9N5Q8_062,0.10258450052406738,124.0,155.0,0.4319161443625011,116.0,108.0,0.2672503224432842,0.16466582191921683
CoV_K9N5Q8_063,-0.7110023752450513,66.0,145.0,0.7221650795779223,88.0,67.0,0.005581352166435516,0.7165837274114867
CoV_K9N5Q8_064,-2.0609142317588116,5.0,28.0,1.4068251633996705,19.0,9.0,-0.3270445341795706,1.733869697579241
CoV_K9N5Q8_065,-0.4395097350695957,189.0,344.0,0.08646181382935329,164.0,194.0,-0.17652396062012118,0.26298577444947446
CoV_K9N5Q8_066,-0.26868059672587097,261.0,422.0,-0.09885905713266943,284.0,382.0,-0.18376982692927019,0.08491076979660077
CoV_K9N5Q8_067,-0.6071962643159083,45.0,92.0,0.06578824556460351,55.0,66.0,-0.2707040093756524,0.3364922549402559
CoV_K9N5Q8_068,-0.4879065369921196,382.0,719.0,0.06264853803403649,459.0,552.0,-0.21262899947904157,0.27527753751307804
CoV_K9N5Q8_069,0.13290903738086488,375.0,459.0,0.1901433370040089,446.0,491.0,0.1615261871924369,0.02861714981157201
CoV_K9N5Q8_070,-0.04584092204626415,646.0,895.0,0.19218795937655156,755.0,830.0,0.07317351866514371,0.11901444071140785
CoV_K9N5Q8_071,-0.6243970050695168,29.0,60.0,-0.9606839657965875,18.0,44.0,-0.7925404854330522,0.16814348036353535
CoV_K9N5Q8_072,-0.2136815859839796,674.0,1049.0,0.4273455519762432,712.0,665.0,0.1068319829961318,0.32051356898011135
CoV_K9N5Q8_073,-0.4234843111435204,5.0,9.0,0.06578824556460351,5.0,6.0,-0.17884803278945846,0.24463627835406193
CoV_K9N5Q8_074,-1.7010182866724293,11.0,48.0,-0.6097768039374593,12.0,23.0,-1.1553975453049443,0.545620741367485
CoV_K9N5Q8_075,-0.8974154994759326,8.0,20.0,-1.408142942767809,6.0,20.0,-1.1527792211218708,0.2553637216459382
CoV_K9N5Q8_076,-0.25355930970120805,5.0,8.0,,,,-0.25355930970120805,
CoV_K9N5Q8_079,0.4245125954114296,5.0,5.0,,,,0.4245125954114296,
CoV_K9N5Q8_081,-1.3013124411495758,13.0,43.0,-0.6711773486016027,11.0,22.0,-0.9862448948755893,0.31506754627398653
CoV_K9N5Q8_082,-0.7454124060308828,36.0,81.0,1.0267941139487398,73.0,45.0,0.1406908539589285,0.8861032599898112
CoV_K9N5Q8_083,-0.4234843111435204,5.0,9.0,0.5918570572321912,6.0,5.0,0.08418637304433538,0.5076706841878558
CoV_K9N5Q8_084,-0.7133895179365343,329.0,724.0,-0.2226770904297183,378.0,554.0,-0.4680333041831263,0.24535621375340796
CoV_K9N5Q8_085,-0.8032933221113826,76.0,178.0,0.3288226513983973,130.0,130.0,-0.23723533535649266,0.5660579867548899
CoV_K9N5Q8_086,-1.1884642814793231,17.0,52.0,-0.19473930465861547,32.0,46.0,-0.6916017930689693,0.4968624884103538
CoV_K9N5Q8_087,-0.2811036443970755,214.0,349.0,-0.1320818566377754,178.0,245.0,-0.20659275051742548,0.07451089387965006
CoV_K9N5Q8_088,-0.5968610553811373,201.0,408.0,-0.2057964636331191,243.0,352.0,-0.4013287595071282,0.1955322958740091
CoV_K9N5Q8_089,0.6045064326899295,1330.0,1174.0,0.10183604101627912,851.0,996.0,0.3531712368531043,0.2513351958368252
CoV_K9N5Q8_090,0.6754421804957188,1353.0,1137.0,0.5953924573162233,1144.0,951.0,0.6354173189059711,0.04002486158974777
CoV_K9N5Q8_091,-1.212917325203862,81.0,252.0,-0.3492492537142404,95.0,152.0,-0.7810832894590513,0.4318340357448108
CoV_K9N5Q8_092,-0.09420625567588194,973.0,1394.0,-0.038644232093133835,817.0,1054.0,-0.06642524388450788,0.02778101179137405
CoV_K9N5Q8_093,-1.777121265758221,5.0,23.0,-0.6711773486016027,5.0,10.0,-1.2241493071799119,0.552971958578309
CoV_K9N5Q8_094,-0.9678048273673308,8.0,21.0,-0.4367120949645795,10.0,17.0,-0.7022584611659551,0.2655463662013756
CoV_K9N5Q8_095,-0.6909646220085065,6.0,13.0,-0.8411023500439151,8.0,18.0,-0.7660334860262108,0.07506886401770428
CoV_K9N5Q8_096,-1.253559309701208,15.0,48.0,0.0068945565110349995,28.0,35.0,-0.6233323765950866,0.6302269331061214
CoV_K9N5Q8_097,-0.639617742008286,11.0,23.0,0.8313229919275809,17.0,12.0,0.09585262495964741,0.7354703669679333
CoV_K9N5Q8_098,-0.5067746545045559,43.0,82.0,0.4112848115903704,54.0,51.0,-0.047744921457092776,0.4590297330474632
CoV_K9N5Q8_099,2.2439403497696087,60.0,17.0,2.6336772329268183,84.0,17.0,2.4388087913482135,0.19486844157860483
CoV_K9N5Q8_100,1.8650851867974116,38.0,14.0,2.5512150727348453,42.0,9.0,2.2081501297661283,0.3430649429687168
CoV_K9N5Q8_101,1.9220122548822465,48.0,17.0,2.226943037379184,41.0,11.0,2.074477646130715,0.15246539124846878
CoV_K9N5Q8_102,2.079016029385663,510.0,162.0,2.1864056067825457,453.0,125.0,2.1327108180841043,0.053694788698441354
CoV_K9N5Q8_104,2.5204370154099647,1197.0,280.0,2.2802787994403606,1052.0,272.0,2.4003579074251626,0.12007910798480202
CoV_K9N5Q8_105,-0.7377588334874479,42.0,94.0,-0.1605621893405276,52.0,73.0,-0.4491605114139877,0.2885983220734601
CoV_K9N5Q8_106,-0.419894877876878,313.0,562.0,-0.21470713033541247,365.0,532.0,-0.31730100410614526,0.10259387377073276
CoV_K9N5Q8_107,-0.1555072109161458,1267.0,1894.0,0.3925750726297334,1388.0,1328.0,0.1185339308567938,0.2740411417729396
CoV_K9N5Q8_108,-0.038401530818195,1467.0,2022.0,-0.009757932098661654,1516.0,1917.0,-0.024079731458428327,0.014321799359766673
CoV_K9N5Q8_109,-0.3956868599765906,623.0,1100.0,0.06020038702931229,816.0,983.0,-0.16774323647363915,0.22794362350295141
CoV_K9N5Q8_110,-0.4715785993445654,295.0,549.0,-0.2214746774909201,351.0,514.0,-0.3465266384177428,0.12505196092682264
CoV_K9N5Q8_111,-2.11154030482878,5.0,29.0,-0.5191742551565527,10.0,18.0,-1.3153572799926665,0.7961830248361137
CoV_K9N5Q8_113,-0.8974154994759326,24.0,60.0,-0.5456464665177436,30.0,55.0,-0.7215309829968382,0.17588451647909448
CoV_K9N5Q8_115,-1.0779877451177535,6.0,17.0,-0.13060896723889984,8.0,11.0,-0.6042983561783267,0.47368938893942686
CoV_K9N5Q8_116,-1.0609142317588125,5.0,14.0,-1.0496889718553326,5.0,13.0,-1.0553016018070727,0.005612629951739944
CoV_K9N5Q8_120,0.5054325907949971,55.0,52.0,0.6419805366580277,41.0,33.0,0.5737065637265124,0.06827397293151527
CoV_K9N5Q8_121,0.4245125954114296,5.0,5.0,,,,0.4245125954114296,
CoV_K9N5Q8_125,-0.4880245633382309,17.0,32.0,-1.4487849272651547,7.0,24.0,-0.9684047453016928,0.4803801819634619
CoV_K9N5Q8_126,-1.1349148132025888,19.0,56.0,-0.7707130221525171,21.0,45.0,-0.952813917677553,0.18210089552503583
CoV_K9N5Q8_127,-0.8584213678600688,60.0,146.0,0.1718533050599979,87.0,97.0,-0.3432840314000355,0.5151373364600333
CoV_K9N5Q8_128,0.14440467621869435,14.0,17.0,0.1913191276484626,10.0,11.0,0.16786190193357847,0.023457225714884122
CoV_K9N5Q8_129,-0.5437785448612324,23.0,45.0,-0.2841542254923553,17.0,26.0,-0.41396638517679385,0.12981215968443857
CoV_K9N5R3_001,-0.25355930970120805,5.0,8.0,-0.3492492537142402,5.0,8.0,-0.30140428170772415,0.04784497200651608
CoV_K9N5R3_002,-0.7570942110785179,41.0,93.0,0.38226191035985785,55.0,53.0,-0.18741615035933004,0.5696780607191879
CoV_K9N638|PRO_0000422454_001,-0.02447223579075185,189.0,258.0,-0.14732636218383344,156.0,217.0,-0.08589929898729265,0.06142706319654079
CoV_K9N638|PRO_0000422454_002,0.13122036848495486,173.0,212.0,0.4301059872355791,177.0,165.0,0.28066317786026695,0.1494428093753121
CoV_K9N638|PRO_0000422454_003,-0.001347873161950234,498.0,669.0,0.2505555946011344,574.0,606.0,0.12460386071959209,0.12595173388154232
CoV_K9N638|PRO_0000422454_004,-0.4124539827567135,248.0,443.0,0.2301046004485053,353.0,378.0,-0.0911746911541041,0.32127929160260943
CoV_K9N638|PRO_0000422454_005,-0.132068103939904,308.0,453.0,-0.03519956202022318,331.0,426.0,-0.08363383298006359,0.04843427095984042
CoV_K9N638|PRO_0000422454_006,-0.5170707183632481,126.0,242.0,0.7386984455614622,186.0,140.0,0.11081386359910705,0.6278845819623552
CoV_K9N638|PRO_0000422454_007,0.2087839043559924,31.0,36.0,1.4508131757770075,37.0,17.0,0.8297985400665,0.6210146357105075
CoV_K9N638|PRO_0000422454_008,-0.56434684698337,65.0,129.0,0.8577511172052258,101.0,70.0,0.1467021351109279,0.7110489820942978
CoV_K9N638|PRO_0000422454_009,-0.6750230781394849,21.0,45.0,-0.6711773486016027,9.0,18.0,-0.6731002133705438,0.0019228647689411014
CoV_K9N638|PRO_0000422454_010,-0.6773670186077838,41.0,88.0,-0.08621484788044648,39.0,52.0,-0.38179093324411517,0.29557608536366864
CoV_K9N638|PRO_0000422454_011,-1.6909646220085062,9.0,39.0,-0.7300710376551711,12.0,25.0,-1.2105178298318386,0.48044679217666747
CoV_K9N638|PRO_0000422454_012,-1.0160599959745518,35.0,95.0,-0.07171527818533141,50.0,66.0,-0.5438876370799416,0.4721723588946101
CoV_K9N638|PRO_0000422455_001,-0.8501097846975759,31.0,75.0,-0.2841542254923553,17.0,26.0,-0.5671320050949656,0.2829777796026103
CoV_K9N638|PRO_0000422455_002,0.4245125954114296,17.0,17.0,-0.4596732434078909,11.0,19.0,-0.017580323998230646,0.44209291940966017
CoV_K9N638|PRO_0000422455_004,-0.8385218104223644,5.0,12.0,,,,-0.8385218104223644,
CoV_K9N638|PRO_0000422455_005,-1.777121265758221,5.0,23.0,-0.8638224265439985,7.0,16.0,-1.3204718461511098,0.4566494196071112
CoV_K9N638|PRO_0000422455_007,-0.25355930970120805,5.0,8.0,0.3288226513983973,5.0,5.0,0.03763167084859462,0.29119098054980264
CoV_K9N638|PRO_0000422455_011,-0.7787710029773136,76.0,175.0,0.18680364652596948,87.0,96.0,-0.29598367822567206,0.48278732475164154
CoV_K9N638|PRO_0000422455_012,-0.7631144077643417,18.0,41.0,-0.012214266436669534,15.0,19.0,-0.38766433710050563,0.3754500706638361
CoV_K9N638|PRO_0000422455_013,-0.8974154994759326,36.0,90.0,-0.4785322706592069,32.0,56.0,-0.6879738850675697,0.20944161440836281
CoV_K9N638|PRO_0000422455_014,-0.7743571030715947,159.0,365.0,0.08668832620049366,197.0,233.0,-0.3438343884355505,0.43052271463604413
CoV_K9N638|PRO_0000422455_015,-0.43478854167882863,113.0,205.0,0.3700453141249103,142.0,138.0,-0.03237161377695916,0.40241692790186945
CoV_K9N638|PRO_0000422455_016,-0.693484613987022,176.0,382.0,-0.09694125447350492,201.0,270.0,-0.39521293423026344,0.2982716797567585
CoV_K9N638|PRO_0000422455_017,-1.041150976937382,42.0,116.0,-0.8120398844414524,39.0,86.0,-0.9265954306894171,0.11455554624796475
CoV_K9N638|PRO_0000422455_018,0.6764591337614058,337.0,283.0,1.2657439687750172,358.0,187.0,0.9711015512682115,0.2946424175068057
CoV_K9N638|PRO_0000422455_019,0.5245795505153519,194.0,181.0,1.0829124233558125,226.0,134.0,0.8037459869355822,0.2791664364202303
CoV_K9N638|PRO_0000422455_020,-0.6192598066174758,211.0,435.0,0.02997816962407625,252.0,310.0,-0.29464081849669976,0.324618988120776
CoV_K9N638|PRO_0000422455_021,-0.060914231758812165,25.0,35.0,-0.7129975242962295,17.0,35.0,-0.38695587802752085,0.32604164626870863
CoV_K9N638|PRO_0000422455_022,-0.7129909283385053,5.0,11.0,0.06578824556460351,5.0,6.0,-0.3236013413869509,0.3893895869515544
CoV_K9N638|PRO_0000422455_023,-1.3965172635432508,15.0,53.0,-0.3592333422868625,18.0,29.0,-0.8778753029150567,0.5186419606281941
CoV_K9N638|PRO_0000422455_024,-1.9380574839732787,7.0,36.0,0.12237177393097098,13.0,15.0,-0.9078428550211539,1.0302146289521248
CoV_K9N638|PRO_0000422455_025,-0.7019357398295094,131.0,286.0,-0.08361773639440727,139.0,185.0,-0.39277673811195835,0.30915900171755106
CoV_K9N638|PRO_0000422455_026,-1.0873864431200029,27.0,77.0,0.29967630573888104,49.0,50.0,-0.3938550686905609,0.693531374429442
CoV_K9N638|PRO_0000422455_027,-1.3639832993948589,11.0,38.0,0.3959368472569344,22.0,21.0,-0.4840232260689622,0.8799600733258965
CoV_K9N638|PRO_0000422455_028,-0.7129909283385053,5.0,11.0,-0.9342117544353964,5.0,12.0,-0.8236013413869508,0.11061041304844553
